record_id,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,is_weekend,hour_of_day
1830,2023-01-02 06:20:00,10,Minto Park,25.4352,81.882,99.0,32.67,120,53,6,51,Clear,Monday,0,0,1.98,54,10,10,25,0,6
3815,2023-01-03 15:30:00,5,Naini Bridge,25.4088,81.8592,80.0,39.62,120,52,5,63,Clear,Tuesday,0,0,1.51,48,6,9,17,0,15
2726,2023-01-02 21:20:00,6,Allahabad Junction,25.4358,81.8307,77.0,37.03,120,58,5,57,Cold Wave,Monday,0,0,1.37,50,3,11,13,0,21
1973,2023-01-02 08:50:00,3,Chowk,25.4314,81.8437,227.0,25.38,120,81,4,35,Clear,Monday,0,0,5.1,138,32,21,36,0,8
7091,2023-01-05 22:10:00,1,Civil Lines,25.4486,81.8333,64.0,42.48,120,57,5,58,Clear,Thursday,0,0,1.46,34,7,10,13,0,22
6558,2023-01-05 13:10:00,8,Jhunsi,25.4326,81.9061,15.0,56.65,120,62,5,53,Clear,Thursday,0,0,0.18,11,0,1,3,0,13
904,2023-01-01 15:00:00,4,Tagore Town,25.4675,81.8867,54.0,42.35,120,62,3,55,Clear,Sunday,1,0,0.95,26,4,5,19,1,15
1246,2023-01-01 20:40:00,6,Allahabad Junction,25.4358,81.8307,68.0,38.77,120,55,6,59,Clear,Sunday,1,0,1.33,41,5,9,13,1,20
9442,2023-01-07 13:20:00,2,Katra,25.455,81.8463,43.0,45.79,120,67,5,48,Clear,Saturday,0,0,1.03,19,6,6,12,1,13
724,2023-01-01 12:00:00,4,Tagore Town,25.4675,81.8867,38.0,43.5,120,60,5,55,Clear,Sunday,1,0,0.76,26,3,5,4,1,12
618,2023-01-01 10:10:00,8,Jhunsi,25.4326,81.9061,102.0,35.15,120,64,5,51,Clear,Sunday,1,0,2.92,48,22,13,19,1,10
5090,2023-01-04 12:40:00,10,Minto Park,25.4352,81.882,109.0,36.96,120,57,5,58,Clear,Wednesday,0,0,2.43,58,11,17,23,0,12
8104,2023-01-06 15:00:00,4,Tagore Town,25.4675,81.8867,47.0,44.88,120,58,4,58,Clear,Friday,0,3,0.94,26,4,6,11,0,15
5448,2023-01-04 18:40:00,8,Jhunsi,25.4326,81.9061,222.0,23.98,120,81,4,35,Clear,Wednesday,0,0,4.54,138,28,15,41,0,18
7590,2023-01-06 06:20:00,10,Minto Park,25.4352,81.882,125.0,30.52,120,57,4,59,Clear,Friday,0,0,2.52,75,8,20,22,0,6
6067,2023-01-05 05:00:00,7,Phaphamau,25.4945,81.8686,34.0,46.26,120,52,3,65,Clear,Thursday,0,0,0.78,19,4,5,6,0,5
626,2023-01-01 10:20:00,6,Allahabad Junction,25.4358,81.8307,75.0,33.1,120,59,4,57,Light Rain,Sunday,1,0,1.36,43,7,5,20,1,10
1379,2023-01-01 22:50:00,9,MNNIT Gate,25.492,81.8639,35.0,33.08,120,56,4,60,Heavy Rain,Sunday,1,0,0.7,19,2,6,8,1,22
8596,2023-01-06 23:10:00,6,Allahabad Junction,25.4358,81.8307,144.0,31.73,120,63,5,52,Clear,Friday,0,0,2.74,89,15,10,30,0,23
1230,2023-01-01 20:20:00,10,Minto Park,25.4352,81.882,69.0,42.07,120,54,6,60,Clear,Sunday,1,0,1.45,41,11,2,15,1,20
6892,2023-01-05 18:50:00,2,Katra,25.455,81.8463,62.0,40.47,120,48,4,68,Clear,Thursday,0,0,1.21,39,4,9,10,0,18
2151,2023-01-02 11:50:00,1,Civil Lines,25.4486,81.8333,215.0,12.13,120,80,8,32,Cold Wave,Monday,0,2,4.15,123,23,16,53,0,11
5334,2023-01-04 16:50:00,4,Tagore Town,25.4675,81.8867,82.0,38.6,120,74,4,42,Clear,Wednesday,0,0,1.58,50,10,4,18,0,16
9777,2023-01-07 18:50:00,7,Phaphamau,25.4945,81.8686,136.0,24.48,120,54,4,62,Fog,Saturday,0,0,2.49,87,11,12,26,1,18
6332,2023-01-05 09:30:00,2,Katra,25.455,81.8463,135.0,30.16,120,58,4,58,Clear,Thursday,0,0,2.8,80,16,12,27,0,9
9264,2023-01-07 10:20:00,4,Tagore Town,25.4675,81.8867,199.0,28.94,120,81,4,35,Clear,Saturday,0,0,4.16,111,19,26,43,1,10
9100,2023-01-07 07:30:00,10,Minto Park,25.4352,81.882,168.0,24.8,120,83,4,33,Cold Wave,Saturday,0,0,3.28,105,16,16,31,1,7
309,2023-01-01 05:00:00,9,MNNIT Gate,25.492,81.8639,74.0,19.99,120,69,5,46,Clear,Sunday,1,4,1.8,43,13,6,12,1,5
9910,2023-01-07 21:00:00,10,Minto Park,25.4352,81.882,49.0,39.77,120,65,5,50,Clear,Saturday,0,0,0.9,27,5,3,14,1,21
8484,2023-01-06 21:20:00,4,Tagore Town,25.4675,81.8867,64.0,39.71,120,63,6,51,Clear,Friday,0,3,1.23,34,8,3,19,0,21
3988,2023-01-03 18:20:00,8,Jhunsi,25.4326,81.9061,216.0,25.73,120,73,5,42,Clear,Tuesday,0,0,4.48,120,26,19,51,0,18
9800,2023-01-07 19:10:00,10,Minto Park,25.4352,81.882,122.0,30.7,120,67,4,49,Clear,Saturday,0,0,2.2,76,8,13,25,1,19
1020,2023-01-01 16:50:00,10,Minto Park,25.4352,81.882,57.0,46.09,120,54,6,60,Clear,Sunday,1,0,0.99,38,5,3,11,1,16
4779,2023-01-04 07:30:00,9,MNNIT Gate,25.492,81.8639,258.0,24.17,120,78,5,37,Clear,Wednesday,0,0,5.01,147,25,24,62,0,7
1787,2023-01-02 05:40:00,7,Phaphamau,25.4945,81.8686,110.0,34.69,120,56,4,60,Clear,Monday,0,0,1.96,74,9,8,19,0,5
5508,2023-01-04 19:40:00,8,Jhunsi,25.4326,81.9061,176.0,27.49,120,74,5,41,Clear,Wednesday,0,0,3.22,97,12,20,47,0,19
4583,2023-01-04 04:20:00,3,Chowk,25.4314,81.8437,93.0,36.62,120,64,5,51,Clear,Wednesday,0,0,1.72,58,8,8,19,0,4
8820,2023-01-07 02:50:00,10,Minto Park,25.4352,81.882,39.0,15.19,120,54,4,62,Heavy Rain,Saturday,0,4,0.98,23,8,2,6,1,2
3778,2023-01-03 14:50:00,8,Jhunsi,25.4326,81.9061,104.0,33.41,120,58,3,59,Clear,Tuesday,0,0,2.1942451874366764,67,6,13,18,0,14
5731,2023-01-04 23:30:00,1,Civil Lines,25.4486,81.8333,98.0,33.46,120,66,4,50,Clear,Wednesday,0,0,1.85,54,7,12,25,0,23
6548,2023-01-05 13:00:00,8,Jhunsi,25.4326,81.9061,74.0,35.87,120,55,5,60,Clear,Thursday,0,0,1.59,44,8,9,13,0,13
711,2023-01-01 11:50:00,1,Civil Lines,25.4486,81.8333,37.0,34.49,120,65,5,50,Heavy Rain,Sunday,1,1,0.67,26,3,11,5,1,11
5617,2023-01-04 21:30:00,7,Phaphamau,25.4945,81.8686,51.0,40.81,120,63,3,54,Cold Wave,Wednesday,0,0,0.86,32,4,3,12,0,21
5972,2023-01-05 03:30:00,2,Katra,25.455,81.8463,87.0,36.8,120,48,5,67,Clear,Thursday,0,0,1.51,67,5,9,17,0,3
129,2023-01-05 13:30:00,6,Allahabad Junction,25.4358,81.8307,64.0,40.46,120,63,5,52,Clear,Thursday,0,0,1.08,41,3,7,13,0,13
5838,2023-01-05 01:10:00,8,Jhunsi,25.4326,81.9061,68.0,39.73,120,70,4,46,Clear,Thursday,0,0,1.49,39,8,8,13,0,1
9670,2023-01-07 17:00:00,10,Minto Park,25.4352,81.882,204.0,22.87,120,85,4,31,Heatwave,Saturday,0,0,4.62,125,28,21,30,1,17
6981,2023-01-05 20:20:00,1,Civil Lines,25.4486,81.8333,108.0,26.65,120,64,2,54,Fog,Thursday,0,0,2.4,59,12,15,22,0,20
9347,2023-01-07 11:40:00,7,Phaphamau,25.4945,81.8686,57.0,40.96,120,63,4,53,Clear,Saturday,0,0,0.93,35,3,5,14,1,11
9588,2023-01-07 15:40:00,8,Jhunsi,25.4326,81.9061,120.0,33.6,120,54,5,61,Clear,Saturday,0,0,2.53,69,14,12,25,1,15
5554,2023-01-04 20:30:00,4,Tagore Town,25.4675,81.8867,250.0,23.67,120,76,6,38,Clear,Wednesday,0,0,5.58,146,35,23,46,0,20
10079,2023-01-07 23:50:00,9,MNNIT Gate,25.492,81.8639,110.0,32.23,120,64,5,51,Cold Wave,Saturday,0,0,2.45,51,9,21,29,1,23
8882,2023-01-07 04:00:00,2,Katra,25.455,81.8463,25.0,46.63,120,59,5,56,Clear,Saturday,0,0,0.37,13,1,2,9,1,4
3086,2023-01-03 03:20:00,6,Allahabad Junction,25.4358,81.8307,159.0,31.98,120,83,5,51,Clear,Tuesday,0,0,2.91,97,15,11,36,0,3
5999,2023-01-05 03:50:00,9,MNNIT Gate,25.492,81.8639,30.0,38.24,120,60,4,56,Fog,Thursday,0,0,0.62,19,2,5,4,0,3
6682,2023-01-05 15:20:00,2,Katra,25.455,81.8463,75.0,37.74,120,57,5,58,Clear,Thursday,0,0,1.28,45,4,8,18,0,15
244,2023-01-01 04:00:00,4,Tagore Town,25.4675,81.8867,81.0,18.14,120,57,5,58,Clear,Sunday,1,2,1.75,44,9,10,18,1,4
5591,2023-01-04 21:10:00,1,Civil Lines,25.4486,81.8333,153.0,29.26,120,79,4,37,Clear,Wednesday,0,0,2.87,88,16,10,39,0,21
9197,2023-01-07 09:10:00,7,Phaphamau,25.4945,81.8686,184.0,24.89,120,78,3,39,Light Rain,Saturday,0,0,3.09,113,13,13,45,1,9
349,2023-01-01 05:40:00,9,MNNIT Gate,25.492,81.8639,102.0,34.35,120,63,4,53,Clear,Sunday,1,0,1.76,65,8,7,22,1,5
6318,2023-01-05 09:10:00,8,Jhunsi,25.4326,81.9061,148.0,29.22,120,59,4,57,Heatwave,Thursday,0,0,2.86,89,15,12,32,0,9
2790,2023-01-02 22:20:00,10,Minto Park,25.4352,81.882,36.0,51.5,120,53,4,63,Clear,Monday,0,0,0.71,23,5,1,7,0,22
3539,2023-01-03 10:50:00,9,MNNIT Gate,25.492,81.8639,196.0,19.51,120,81,4,35,Heavy Rain,Tuesday,0,0,4.07,115,28,10,43,0,10
793,2023-01-01 13:10:00,3,Chowk,25.4314,81.8437,66.0,36.65,120,51,4,64,Clear,Sunday,1,0,1.24,45,5,7,9,1,13
8174,2023-01-06 16:10:00,4,Tagore Town,25.4675,81.8867,148.0,31.18,120,60,6,54,Clear,Friday,0,3,3.17,85,16,18,29,0,16
8853,2023-01-07 03:30:00,3,Chowk,25.4314,81.8437,73.0,26.85,120,58,5,57,Heavy Rain,Saturday,0,0,1.0,51,1,6,15,1,3
3298,2023-01-03 06:50:00,8,Jhunsi,25.4326,81.9061,89.0,35.72,120,59,3,58,Clear,Tuesday,0,0,1.66,50,6,11,22,0,6
4327,2023-01-04 00:00:00,7,Phaphamau,25.4945,81.8686,125.0,30.52,120,61,5,54,Clear,Wednesday,0,0,2.16,85,13,3,24,0,0
4610,2023-01-04 04:40:00,10,Minto Park,25.4352,81.882,133.0,32.02,120,61,5,54,Clear,Wednesday,0,0,2.99,72,18,14,29,0,4
7690,2023-01-06 08:00:00,10,Minto Park,25.4352,81.882,181.0,25.66,120,85,3,32,Clear,Friday,0,0,3.84,100,23,16,42,0,8
3237,2023-01-03 05:50:00,7,Phaphamau,25.4945,81.8686,112.0,34.19,120,63,6,51,Clear,Tuesday,0,0,2.37,72,13,11,16,0,5
6207,2023-01-05 07:20:00,7,Phaphamau,25.4945,81.8686,137.0,30.28,120,64,5,51,Clear,Thursday,0,0,2.41,82,13,7,35,0,7
2575,2023-01-02 18:50:00,5,Naini Bridge,25.4088,81.8592,201.0,27.39,120,77,4,39,Cold Wave,Monday,0,0,3.88,127,16,23,35,0,18
3655,2023-01-03 12:50:00,5,Naini Bridge,25.4088,81.8592,95.0,37.03,120,61,3,56,Cold Wave,Tuesday,0,0,2.07,53,15,5,22,0,12
1819,2023-01-02 06:10:00,9,MNNIT Gate,25.492,81.8639,95.0,32.29,120,57,5,58,Light Rain,Monday,0,0,1.62,64,6,8,17,0,6
1272,2023-01-01 21:10:00,2,Katra,25.455,81.8463,101.0,35.51,120,59,4,57,Clear,Sunday,1,1,2.03,60,11,11,21,1,21
1864,2023-01-02 07:00:00,4,Tagore Town,25.4675,81.8867,131.0,32.18,120,57,2,61,Clear,Monday,0,0,2.56,83,14,10,24,0,7
1541,2023-01-02 01:40:00,1,Civil Lines,25.4486,81.8333,74.0,37.47,120,60,6,54,Clear,Monday,0,0,1.27,48,5,6,15,0,1
4939,2023-01-04 10:10:00,9,MNNIT Gate,25.492,81.8639,200.0,28.76,120,78,7,35,Clear,Wednesday,0,0,4.66,110,27,25,38,0,10
9797,2023-01-07 19:10:00,7,Phaphamau,25.4945,81.8686,223.0,26.8,120,83,3,34,Clear,Saturday,0,0,4.51,137,25,19,42,1,19
7392,2023-01-06 03:10:00,2,Katra,25.455,81.8463,50.0,39.93,120,59,4,57,Clear,Friday,0,0,0.71,35,3,1,11,0,3
2411,2023-01-02 16:10:00,1,Civil Lines,25.4486,81.8333,71.0,37.81,120,59,5,56,Clear,Monday,0,0,1.34,41,8,4,18,0,16
3519,2023-01-03 10:30:00,9,MNNIT Gate,25.492,81.8639,86.0,28.09,120,63,5,52,Fog,Tuesday,0,0,2.12,44,14,10,18,0,10
4271,2023-01-03 23:10:00,1,Civil Lines,25.4486,81.8333,86.0,40.08,120,70,5,45,Clear,Tuesday,0,0,1.58,50,7,8,21,0,23
9645,2023-01-07 16:40:00,5,Naini Bridge,25.4088,81.8592,59.0,42.68,120,63,6,51,Clear,Saturday,0,0,1.38,36,5,12,6,1,16
1372,2023-01-01 22:50:00,2,Katra,25.455,81.8463,44.0,30.76,120,73,7,40,Heavy Rain,Sunday,1,1,0.7,27,2,4,11,1,22
3059,2023-01-03 02:50:00,9,MNNIT Gate,25.492,81.8639,70.0,37.9,120,72,5,43,Cold Wave,Tuesday,0,0,1.9,33,10,13,13,0,2
6044,2023-01-05 04:40:00,4,Tagore Town,25.4675,81.8867,59.0,39.06,120,63,5,52,Clear,Thursday,0,0,1.46,34,10,6,9,0,4
7883,2023-01-06 11:20:00,3,Chowk,25.4314,81.8437,76.0,37.96,120,60,3,57,Clear,Friday,0,3,1.59,39,8,9,20,0,11
2470,2023-01-02 17:00:00,10,Minto Park,25.4352,81.882,203.0,26.8,120,84,5,31,Clear,Monday,0,0,3.78,128,18,17,40,0,17
6924,2023-01-05 19:20:00,4,Tagore Town,25.4675,81.8867,155.0,27.08,120,77,5,38,Cold Wave,Thursday,0,0,3.21,96,18,14,27,0,19
8645,2023-01-07 00:00:00,5,Naini Bridge,25.4088,81.8592,71.0,41.2,120,60,5,55,Clear,Saturday,0,0,1.39,47,6,8,10,1,0
2102,2023-01-02 11:00:00,2,Katra,25.455,81.8463,91.0,35.0,120,61,3,56,Clear,Monday,0,0,1.34,63,3,7,18,0,11
9028,2023-01-07 06:20:00,8,Jhunsi,25.4326,81.9061,109.49542217700916,40.46,120,53,6,61,Clear,Saturday,0,0,1.66,41,13,3,17,1,6
4487,2023-01-04 02:40:00,7,Phaphamau,25.4945,81.8686,56.0,40.86,120,55,5,60,Clear,Wednesday,0,0,1.28,37,7,7,5,0,2
2868,2023-01-02 23:40:00,8,Jhunsi,25.4326,81.9061,106.0,37.65,120,63,5,52,Clear,Monday,0,0,1.8,68,8,7,22,0,23
9185,2023-01-07 09:00:00,5,Naini Bridge,25.4088,81.8592,138.0,27.26,120,62,4,54,Cold Wave,Saturday,0,0,3.27,81,20,16,21,1,9
4359,2023-01-04 00:30:00,9,MNNIT Gate,25.492,81.8639,109.0,34.58,120,55,5,60,Clear,Wednesday,0,0,2.25,65,10,14,20,0,0
1125,2023-01-01 18:40:00,5,Naini Bridge,25.4088,81.8592,64.0,33.60973357553739,120,60,6,54,Heavy Rain,Sunday,1,0,1.19,39,6,5,14,1,18
8787,2023-01-07 02:20:00,7,Phaphamau,25.4945,81.8686,118.0,34.65,120,61,4,55,Clear,Saturday,0,0,2.86,79,20,10,9,1,2
4307,2023-01-03 23:40:00,7,Phaphamau,25.4945,81.8686,103.0,31.81,120,63,4,53,Light Rain,Tuesday,0,0,1.99,65,10,9,19,0,23
4300,2023-01-03 23:30:00,10,Minto Park,25.4352,81.882,115.0,33.85,120,54,5,61,Clear,Tuesday,0,0,2.38,71,13,11,20,0,23
477,2023-01-01 07:50:00,7,Phaphamau,25.4945,81.8686,80.0,34.65,120,46,5,69,Light Rain,Sunday,1,0,1.57,45,7,9,19,1,7
8232,2023-01-06 17:10:00,2,Katra,25.455,81.8463,213.0,26.81,120,79,4,37,Clear,Friday,0,0,4.62,128,28,19,38,0,17
300,2023-01-01 04:50:00,10,Minto Park,25.4352,81.882,40.0,39.99,120,60,5,55,Heatwave,Sunday,1,0,0.78,28,3,5,4,1,4
8772,2023-01-07 02:10:00,2,Katra,25.455,81.8463,116.0,33.21,120,57,5,58,Clear,Saturday,0,0,1.9,71,7,9,29,1,2
5108,2023-01-04 13:00:00,8,Jhunsi,25.4326,81.9061,135.0,28.58,120,58,5,57,Clear,Wednesday,0,0,2.1942451874366764,86,9,15,25,0,13
4224,2023-01-03 22:20:00,4,Tagore Town,25.4675,81.8867,84.0,38.33,120,68,5,47,Clear,Tuesday,0,0,1.62,51,9,6,18,0,22
3787,2023-01-03 15:00:00,7,Phaphamau,25.4945,81.8686,116.0,34.09,120,56,5,59,Clear,Tuesday,0,0,2.22,74,9,13,20,0,15
4304,2023-01-03 23:40:00,4,Tagore Town,25.4675,81.8867,84.0,30.87,120,59,5,56,Light Rain,Tuesday,0,0,1.68,56,9,7,12,0,23
7571,2023-01-06 06:10:00,1,Civil Lines,25.4486,81.8333,93.0,24.66,120,61,4,55,Heavy Rain,Friday,0,0,1.79,57,9,8,19,0,6
217,2023-01-01 03:30:00,7,Phaphamau,25.4945,81.8686,27.0,41.79,120,63,4,53,Clear,Sunday,1,0,0.57,13,5,0,9,1,3
9095,2023-01-07 07:30:00,5,Naini Bridge,25.4088,81.8592,228.0,24.41,120,84,3,33,Cold Wave,Saturday,0,0,4.44,140,24,18,46,1,7
7838,2023-01-06 10:30:00,8,Jhunsi,25.4326,81.9061,160.0,32.42,120,84,5,31,Clear,Friday,0,0,3.5,93,23,12,32,0,10
3964,2023-01-03 18:00:00,4,Tagore Town,25.4675,81.8867,197.0,28.18,120,69,5,46,Clear,Tuesday,0,0,3.74,116,16,21,44,0,18
641,2023-01-01 10:40:00,1,Civil Lines,25.4486,81.8333,177.0,26.72,120,78,3,39,Clear,Sunday,1,1,3.68,105,19,19,34,1,10
6645,2023-01-05 14:40:00,5,Naini Bridge,25.4088,81.8592,76.0,38.86,120,59,6,55,Clear,Thursday,0,0,1.63,38,8,10,20,0,14
6859,2023-01-05 18:10:00,9,MNNIT Gate,25.492,81.8639,101.0,30.99,120,58,5,57,Clear,Thursday,0,0,2.12,57,8,16,20,0,18
7003,2023-01-05 20:40:00,3,Chowk,25.4314,81.8437,121.0,31.74,120,56,4,60,Clear,Thursday,0,0,2.48,57,13,13,38,0,20
5698,2023-01-04 22:50:00,8,Jhunsi,25.4326,81.9061,82.0,37.51,120,55,6,59,Clear,Wednesday,0,0,1.74,53,9,9,11,0,22
8626,2023-01-06 23:40:00,6,Allahabad Junction,25.4358,81.8307,103.0,32.58,120,64,6,50,Clear,Friday,0,0,2.38,62,14,12,15,0,23
6262,2023-01-05 08:20:00,2,Katra,25.455,81.8463,126.0,29.38,120,64,4,52,Clear,Thursday,0,0,2.43,73,8,18,27,0,8
3781,2023-01-03 15:00:00,1,Civil Lines,25.4486,81.8333,95.0,34.92,120,67,4,49,Clear,Tuesday,0,0,1.71,59,11,12,19,0,15
6879,2023-01-05 18:30:00,9,MNNIT Gate,25.492,81.8639,120.0,31.76,120,62,4,54,Clear,Thursday,0,0,2.39,72,15,7,26,0,18
8909,2023-01-07 04:20:00,9,MNNIT Gate,25.492,81.8639,76.0,33.25,120,61,4,55,Light Rain,Saturday,0,0,1.16,49,5,3,19,1,4
3348,2023-01-03 07:40:00,8,Jhunsi,25.4326,81.9061,271.0,20.29,120,81,3,36,Light Rain,Tuesday,0,0,4.8,164,18,27,62,0,7
5110,2023-01-04 13:00:00,10,Minto Park,25.4352,81.882,67.0,42.1,120,70,3,47,Clear,Wednesday,0,0,1.68,32,10,10,15,0,13
3375,2023-01-03 08:10:00,5,Naini Bridge,25.4088,81.8592,158.0,29.96,120,80,5,35,Clear,Tuesday,0,0,3.48,89,20,17,32,0,8
5981,2023-01-05 03:40:00,1,Civil Lines,25.4486,81.8333,57.0,44.62,120,64,4,52,Clear,Thursday,0,0,1.12,33,4,8,12,0,3
4428,2023-01-04 01:40:00,8,Jhunsi,25.4326,81.9061,82.0,34.16,120,64,6,50,Light Rain,Wednesday,0,0,1.67,54,8,9,11,0,1
9351,2023-01-07 11:50:00,1,Civil Lines,25.4486,81.8333,75.0,37.91,120,53,3,64,Clear,Saturday,0,0,1.54,50,7,9,9,1,11
303,2023-01-01 05:00:00,3,Chowk,25.4314,81.8437,62.0,39.13,120,63,4,53,Clear,Sunday,1,0,1.25,38,7,5,12,1,5
5816,2023-01-05 00:50:00,6,Allahabad Junction,25.4358,81.8307,70.0,39.67,120,60,3,57,Clear,Thursday,0,0,1.52,34,9,7,20,0,0
967,2023-01-01 16:00:00,7,Phaphamau,25.4945,81.8686,45.0,43.87,120,59,4,57,Clear,Sunday,1,0,0.78,30,3,4,8,1,16
2174,2023-01-02 12:10:00,4,Tagore Town,25.4675,81.8867,45.0,38.73,120,62,4,51,Cold Wave,Monday,0,0,0.76,34,0,8,3,0,12
8335,2023-01-06 18:50:00,5,Naini Bridge,25.4088,81.8592,181.0,27.17,120,81,4,35,Clear,Friday,0,0,3.58,105,17,19,40,0,18
3026,2023-01-03 02:20:00,6,Allahabad Junction,25.4358,81.8307,76.0,37.58,120,61,4,55,Clear,Tuesday,0,0,1.69,44,10,8,14,0,2
647,2023-01-01 10:40:00,7,Phaphamau,25.4945,81.8686,127.0,30.49,120,58,4,58,Clear,Sunday,1,0,2.64,74,11,18,24,1,10
2344,2023-01-02 15:00:00,4,Tagore Town,25.4675,81.8867,104.0,31.97,120,56,7,57,Clear,Monday,0,0,2.08,67,13,6,18,0,15
8812,2023-01-07 02:50:00,2,Katra,25.455,81.8463,74.0,27.67,120,50,5,65,Heavy Rain,Saturday,0,0,1.17,47,3,7,17,1,2
4497,2023-01-04 02:50:00,7,Phaphamau,25.4945,81.8686,68.0,42.29,120,58,5,57,Clear,Wednesday,0,0,1.21,43,5,6,14,0,2
10077,2023-01-07 23:50:00,7,Phaphamau,25.4945,81.8686,91.0,32.51,120,56,4,60,Cold Wave,Saturday,0,0,1.99,50,10,12,19,1,23
4960,2023-01-04 10:30:00,10,Minto Park,25.4352,81.882,179.0,19.6,120,73,4,43,Heavy Rain,Wednesday,0,0,4.27,93,28,19,39,0,10
4788,2023-01-04 07:40:00,8,Jhunsi,25.4326,81.9061,267.0,21.46,120,74,3,43,Clear,Wednesday,0,0,4.96,165,22,25,55,0,7
5755,2023-01-04 23:50:00,5,Naini Bridge,25.4088,81.8592,85.0,35.13,120,56,5,59,Clear,Wednesday,0,0,2.2,47,17,7,14,0,23
7025,2023-01-05 21:00:00,5,Naini Bridge,25.4088,81.8592,80.0,37.48,120,62,4,54,Clear,Thursday,0,0,1.82,46,10,10,14,0,21
5034,2023-01-04 11:50:00,4,Tagore Town,25.4675,81.8867,133.0,30.14,120,61,6,53,Cold Wave,Wednesday,0,0,2.5,78,13,10,32,0,11
6104,2023-01-05 05:40:00,4,Tagore Town,25.4675,81.8867,82.0,33.73,120,55,4,61,Light Rain,Thursday,0,0,1.4,54,4,9,15,0,5
2413,2023-01-02 16:10:00,3,Chowk,25.4314,81.8437,60.0,41.99,120,50,7,63,Clear,Monday,0,0,0.84,39,3,2,16,0,16
3930,2023-01-03 17:20:00,10,Minto Park,25.4352,81.882,277.0,23.9,120,76,4,40,Clear,Tuesday,0,0,5.56,159,28,28,62,0,17
4632,2023-01-04 05:10:00,2,Katra,25.455,81.8463,100.0,34.92,120,62,5,53,Clear,Wednesday,0,0,2.6,57,19,10,14,0,5
6392,2023-01-05 10:30:00,2,Katra,25.455,81.8463,91.0,33.07,120,57,3,60,Light Rain,Thursday,0,0,1.5,54,5,8,24,0,10
1283,2023-01-01 21:20:00,3,Chowk,25.4314,81.8437,61.0,40.15,120,60,6,54,Clear,Sunday,1,0,1.4,31,9,6,15,1,21
6341,2023-01-05 09:40:00,1,Civil Lines,25.4486,81.8333,124.0,32.9,120,58,4,58,Clear,Thursday,0,0,2.6,74,15,11,24,0,9
6872,2023-01-05 18:30:00,2,Katra,25.455,81.8463,124.0,34.91,120,65,3,52,Clear,Thursday,0,0,2.46,72,15,8,29,0,18
9220,2023-01-07 09:30:00,10,Minto Park,25.4352,81.882,154.0,28.52,120,86,5,29,Heatwave,Saturday,0,0,3.0,100,16,12,26,1,9
9459,2023-01-07 13:30:00,9,MNNIT Gate,25.492,81.8639,73.0,37.06,120,61,4,55,Clear,Saturday,0,0,1.44,47,7,7,12,1,13
8017,2023-01-06 13:30:00,7,Phaphamau,25.4945,81.8686,77.0,39.41,120,58,4,58,Clear,Friday,0,0,1.82,45,11,9,12,0,13
7997,2023-01-06 13:10:00,7,Phaphamau,25.4945,81.8686,71.0,30.98,120,60,5,55,Fog,Friday,0,0,1.42,40,6,9,16,0,13
5586,2023-01-04 21:00:00,6,Allahabad Junction,25.4358,81.8307,84.0,37.04,120,56,4,60,Clear,Wednesday,0,0,1.45,56,5,8,15,0,21
654,2023-01-01 10:50:00,4,Tagore Town,25.4675,81.8867,69.0,27.13,120,61,3,56,Heavy Rain,Sunday,1,0,1.39,42,7,7,13,1,10
2482,2023-01-02 17:20:00,2,Katra,25.455,81.8463,206.0,25.5,120,79,5,36,Clear,Monday,0,0,4.56,113,26,23,44,0,17
2605,2023-01-02 19:20:00,5,Naini Bridge,25.4088,81.8592,211.0,22.09,120,84,6,30,Light Rain,Monday,0,0,4.42,135,22,24,30,0,19
8737,2023-01-07 01:30:00,7,Phaphamau,25.4945,81.8686,65.0,28.39,120,56,5,59,Heavy Rain,Saturday,0,0,1.47,40,8,8,9,1,1
4558,2023-01-04 03:50:00,8,Jhunsi,25.4326,81.9061,96.0,33.13,120,54,4,62,Clear,Wednesday,0,0,1.89,54,9,10,23,0,3
4188,2023-01-03 21:40:00,8,Jhunsi,25.4326,81.9061,94.0,38.51,120,67,5,48,Clear,Tuesday,0,0,1.93,53,13,5,23,0,21
8904,2023-01-07 04:20:00,4,Tagore Town,25.4675,81.8867,58.0,36.88,120,60,4,56,Light Rain,Saturday,0,0,1.23,33,8,4,13,1,4
755,2023-01-01 12:30:00,5,Naini Bridge,25.4088,81.8592,40.0,50.18,120,53,4,63,Clear,Sunday,1,0,0.92,17,6,4,13,1,12
1548,2023-01-02 01:40:00,8,Jhunsi,25.4326,81.9061,61.0,41.16,120,54,6,60,Clear,Monday,0,0,1.17,31,5,7,18,0,1
9189,2023-01-07 09:00:00,9,MNNIT Gate,25.492,81.8639,230.0,23.05,120,90,5,25,Cold Wave,Saturday,0,0,4.66,139,27,18,46,1,9
3058,2023-01-03 02:50:00,8,Jhunsi,25.4326,81.9061,113.0,32.25,120,59,5,56,Cold Wave,Tuesday,0,0,2.25,74,13,8,18,0,2
8970,2023-01-07 05:20:00,10,Minto Park,25.4352,81.882,97.0,30.47,120,64,4,51,Heatwave,Saturday,0,0,1.83,62,9,8,18,1,5
